unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1534464000000,2018-08-17 0:00:00,LTC/USDT,55.32,61.89,54.99,61.75,230326.3703,13405002.87,33707
1534550400000,2018-08-18 0:00:00,LTC/USDT,61.79,62.31,55.12,57.04,205917.5427,11969875.72,32663
1534636800000,2018-08-19 0:00:00,LTC/USDT,57.04,58.98,56.1,57.67,183235.7261,10508700.8,26191
1534723200000,2018-08-20 0:00:00,LTC/USDT,57.79,58.5,53.18,53.39,220297.2874,12325875.74,34559
1534809600000,2018-08-21 0:00:00,LTC/USDT,53.39,56.82,53.21,56.42,176189.0941,9710200.658,25758
1534896000000,2018-08-22 0:00:00,LTC/USDT,56.43,59.75,53.82,55.14,243024.9125,13791753.76,33625
1534982400000,2018-08-23 0:00:00,LTC/USDT,55.15,57.89,54.8,57.29,168194.8736,9382986.335,24402
1535068800000,2018-08-24 0:00:00,LTC/USDT,57.3,58.36,55.5,57.82,162850.0833,9285143.519,23996
1535155200000,2018-08-25 0:00:00,LTC/USDT,57.88,58.38,56.93,57.89,141200.4099,8154031.682,22117
1535241600000,2018-08-26 0:00:00,LTC/USDT,57.88,58.08,55.74,56.99,149004.5146,8456358.243,22088
1535328000000,2018-08-27 0:00:00,LTC/USDT,57.05,61.17,56.52,60.61,173547.4962,10042122.88,27840
1535414400000,2018-08-28 0:00:00,LTC/USDT,60.69,63.74,59.65,63.13,213926.3525,13093911.43,31477
1535500800000,2018-08-29 0:00:00,LTC/USDT,63.12,63.4,60.14,61.41,185484.9476,11486407.62,27827
1535587200000,2018-08-30 0:00:00,LTC/USDT,61.52,61.65,58.55,60.23,179589.1365,10761861.62,24637
1535673600000,2018-08-31 0:00:00,LTC/USDT,60.13,62.75,59.55,62.04,176396.7359,10744055.13,25363
1535760000000,2018-09-01 0:00:00,LTC/USDT,62.04,67.93,61.97,66.49,210232.0811,13646887.03,31806
1535846400000,2018-09-02 0:00:00,LTC/USDT,66.45,67.3,64.15,66.21,180336.1897,11838318.62,26181
1535932800000,2018-09-03 0:00:00,LTC/USDT,66.21,66.55,64.21,65.44,162189.6958,10569362.88,23176
1536019200000,2018-09-04 0:00:00,LTC/USDT,65.5,69.45,65.36,67.6,220730.4701,14960889.68,30974
1536105600000,2018-09-05 0:00:00,LTC/USDT,67.63,68.36,57.61,57.82,331321.5739,20765379.89,39918
1536192000000,2018-09-06 0:00:00,LTC/USDT,57.71,57.89,53.96,57.61,251529.337,14014155.39,35383
1536278400000,2018-09-07 0:00:00,LTC/USDT,57.61,58.53,55,55.66,193929.6189,10983095.95,24283
1536364800000,2018-09-08 0:00:00,LTC/USDT,55.63,57.22,51.87,53.07,187659.6302,10323291.91,25339
1536451200000,2018-09-09 0:00:00,LTC/USDT,53.09,56.72,52.2,54.74,208940.088,11413319.23,26757
1536537600000,2018-09-10 0:00:00,LTC/USDT,54.79,56.59,53.03,54.34,226840.0541,12366211.06,25005
1536624000000,2018-09-11 0:00:00,LTC/USDT,54.34,54.75,49.74,52.04,239830.9507,12670927.06,27815
1536710400000,2018-09-12 0:00:00,LTC/USDT,52.01,52.14,47.21,51.69,276375.6434,13756255.44,33227
1536796800000,2018-09-13 0:00:00,LTC/USDT,51.69,55.49,51.66,54.44,232884.2292,12514995.48,31920
1536883200000,2018-09-14 0:00:00,LTC/USDT,54.49,59,52.83,56.24,279002.9753,15505362.6,35117
1536969600000,2018-09-15 0:00:00,LTC/USDT,56.21,58.73,55.61,56.22,236098.1012,13554456.11,29668
1537056000000,2018-09-16 0:00:00,LTC/USDT,56.22,57.55,54.35,56.75,193175.785,10857782.74,25939
1537142400000,2018-09-17 0:00:00,LTC/USDT,56.75,57.85,51.37,52.07,256476.304,14029350.87,33189
1537228800000,2018-09-18 0:00:00,LTC/USDT,52.06,55.52,50.41,53.96,224751.4303,11874091.78,28317
1537315200000,2018-09-19 0:00:00,LTC/USDT,53.93,55.28,51.62,54.27,228844.252,12289753.52,28999
1537401600000,2018-09-20 0:00:00,LTC/USDT,54.33,57.42,53.28,56.53,194009.0476,10587308.05,25789
1537488000000,2018-09-21 0:00:00,LTC/USDT,56.52,62.73,56.33,60.83,323523.4421,18976330.14,38341
1537574400000,2018-09-22 0:00:00,LTC/USDT,60.82,61.9,58,60.65,210861.6948,12631718.46,22825
1537660800000,2018-09-23 0:00:00,LTC/USDT,60.58,63.82,59.86,61.38,244808.3439,15089323.81,30583
1537747200000,2018-09-24 0:00:00,LTC/USDT,61.36,61.56,57.02,58.01,231626.389,13624552.62,32015
1537833600000,2018-09-25 0:00:00,LTC/USDT,58.03,58.16,54.25,57.61,279946.3215,15753483.09,38270
1537920000000,2018-09-26 0:00:00,LTC/USDT,57.57,59.85,56.4,57.18,226177.4401,13066635.76,33400
1538006400000,2018-09-27 0:00:00,LTC/USDT,57.25,65.67,56.58,63.28,496070.9006,30665922.11,60691
1538092800000,2018-09-28 0:00:00,LTC/USDT,63.25,65,60.14,61.95,306042.0089,19128678.58,45382
1538179200000,2018-09-29 0:00:00,LTC/USDT,61.95,62.34,58.95,61.61,206352.4729,12577562.18,32303
1538265600000,2018-09-30 0:00:00,LTC/USDT,61.61,63,59.81,61.21,224746.2609,13734703.94,34061
1538352000000,2018-10-01 0:00:00,LTC/USDT,61.19,62.09,59.51,60.45,189136.6149,11484878.18,30170
1538438400000,2018-10-02 0:00:00,LTC/USDT,60.47,61.8,59.02,59.46,190207.9202,11489099.19,30810
1538524800000,2018-10-03 0:00:00,LTC/USDT,59.42,59.66,56.67,57.56,199293.4231,11515193.84,31990
1538611200000,2018-10-04 0:00:00,LTC/USDT,57.6,59.4,57.39,58.42,164171.3699,9643908.913,25674
1538697600000,2018-10-05 0:00:00,LTC/USDT,58.43,59.85,57.65,58.93,152016.109,8865509.445,24513
1538784000000,2018-10-06 0:00:00,LTC/USDT,58.88,59.17,56.92,57.96,146487.7411,8512401.729,22714
1538870400000,2018-10-07 0:00:00,LTC/USDT,57.98,58.64,56.88,58.33,137742.589,7971910.296,20596
1538956800000,2018-10-08 0:00:00,LTC/USDT,58.32,60.26,57.63,59.66,178247.2835,10499302.73,28219
1539043200000,2018-10-09 0:00:00,LTC/USDT,59.65,59.84,58.29,59.03,156778.8523,9264677.028,24224
1539129600000,2018-10-10 0:00:00,LTC/USDT,59.02,59.18,57.37,58.46,156144.0548,9074909.82,25310
1539216000000,2018-10-11 0:00:00,LTC/USDT,58.43,58.66,50.62,51.36,269784.6941,14307677.15,45082
1539302400000,2018-10-12 0:00:00,LTC/USDT,51.31,54.26,50.87,53.74,204719.8641,10863354.91,32504
1539388800000,2018-10-13 0:00:00,LTC/USDT,53.7,54.88,53.2,54.05,162360.6986,8771145.082,26521
1539475200000,2018-10-14 0:00:00,LTC/USDT,54.06,54.44,52.11,52.61,173244.3547,9306172.115,23382
1539561600000,2018-10-15 0:00:00,LTC/USDT,52.61,61.86,52.17,56.16,380967.7322,21747320.25,55710
1539648000000,2018-10-16 0:00:00,LTC/USDT,56.15,57.34,54.71,55.54,178767.6702,9988474,30371
1539734400000,2018-10-17 0:00:00,LTC/USDT,55.54,55.72,54.32,55.27,189501.3474,10451967.89,27111
1539820800000,2018-10-18 0:00:00,LTC/USDT,55.31,55.85,53,53.53,163778.7206,8907285.964,27830
1539907200000,2018-10-19 0:00:00,LTC/USDT,53.53,54.74,53.31,53.71,131153.0592,7061519.037,20309
1539993600000,2018-10-20 0:00:00,LTC/USDT,53.68,54.65,53.28,54.28,134248.6248,7246667.2,21756
1540080000000,2018-10-21 0:00:00,LTC/USDT,54.27,54.9,53.44,53.61,139868.3975,7580763.33,22779
1540166400000,2018-10-22 0:00:00,LTC/USDT,53.62,54.16,52.67,53.12,113096.1947,6044482.131,19979
1540252800000,2018-10-23 0:00:00,LTC/USDT,53.12,53.97,52.53,53.33,56502.9476,3006380.218,12357
1540339200000,2018-10-24 0:00:00,LTC/USDT,53.34,53.92,53,53.11,50279.98528,2684802.893,12265
1540425600000,2018-10-25 0:00:00,LTC/USDT,53.12,53.27,52.52,52.84,43215.95472,2287144.442,9598
1540512000000,2018-10-26 0:00:00,LTC/USDT,52.81,53.55,52.23,52.56,49669.65386,2623371.252,11080
1540598400000,2018-10-27 0:00:00,LTC/USDT,52.6,53.08,51.72,52.25,39585.13085,2075854.626,9146
1540684800000,2018-10-28 0:00:00,LTC/USDT,52.25,52.66,51.7,52.07,35288.39702,1838724.386,8456
1540771200000,2018-10-29 0:00:00,LTC/USDT,52.1,52.26,48.17,49.21,93056.55633,4660386.867,19806
1540857600000,2018-10-30 0:00:00,LTC/USDT,49.16,49.96,49.02,49.34,41869.78433,2069910.691,11086
1540944000000,2018-10-31 0:00:00,LTC/USDT,49.35,50.71,47.71,49.93,59069.9364,2926931.182,12496
1541030400000,2018-11-01 0:00:00,LTC/USDT,49.94,50.85,49.78,50.61,40743.54904,2044481.628,10162
1541116800000,2018-11-02 0:00:00,LTC/USDT,50.63,52.2,50.56,51.78,55439.54227,2853112.59,11407
1541203200000,2018-11-03 0:00:00,LTC/USDT,51.78,51.81,50.6,51.04,44526.44126,2280110.509,9504
1541289600000,2018-11-04 0:00:00,LTC/USDT,51.09,56.33,50.77,54.6,131563.2191,7106100.76,23386
1541376000000,2018-11-05 0:00:00,LTC/USDT,54.6,55.15,53.01,53.91,71425.68187,3841003.072,15076
1541462400000,2018-11-06 0:00:00,LTC/USDT,53.93,56.88,53.87,56.48,82733.19375,4543573.247,17163
1541548800000,2018-11-07 0:00:00,LTC/USDT,56.44,56.92,53.52,54.47,96697.10571,5343582.699,17623
1541635200000,2018-11-08 0:00:00,LTC/USDT,54.49,55.12,52.42,52.72,71785.25117,3845880.294,14624
1541721600000,2018-11-09 0:00:00,LTC/USDT,52.7,53.15,51.62,52.25,54807.00008,2873957.532,10564
1541808000000,2018-11-10 0:00:00,LTC/USDT,52.28,53.08,51.97,52.48,37947.99062,1994759.267,7136
1541894400000,2018-11-11 0:00:00,LTC/USDT,52.47,52.57,49.79,51.46,66550.49463,3407022.153,10066
1541980800000,2018-11-12 0:00:00,LTC/USDT,51.5,52.04,50.59,51.26,60038.96458,3075503.923,10563
1542067200000,2018-11-13 0:00:00,LTC/USDT,51.26,51.66,49.6,50.43,63966.88343,3255168.88,12663
1542153600000,2018-11-14 0:00:00,LTC/USDT,50.41,51.08,42,45.05,307943.6723,13948978.89,47047
1542240000000,2018-11-15 0:00:00,LTC/USDT,45.05,45.8,40.4,44.78,239147.1436,10442471.63,40801
1542326400000,2018-11-16 0:00:00,LTC/USDT,44.78,44.95,42.38,42.89,126959.9343,5526205.67,17983
1542412800000,2018-11-17 0:00:00,LTC/USDT,42.89,42.94,41.92,42.43,64923.26975,2748488.284,9808
1542499200000,2018-11-18 0:00:00,LTC/USDT,42.46,43.84,42.11,42.61,69727.51818,2991350.225,9138
1542585600000,2018-11-19 0:00:00,LTC/USDT,42.63,42.65,35.94,37.07,266627.8181,10193547.65,35844
1542672000000,2018-11-20 0:00:00,LTC/USDT,37.11,38.8,31.47,33.8,481972.2055,16734732.4,60926
1542758400000,2018-11-21 0:00:00,LTC/USDT,33.71,35.38,32.17,35.15,307689.2861,10447986.73,40173
1542844800000,2018-11-22 0:00:00,LTC/USDT,35.17,35.68,31.84,32.11,140470.9297,4791952.849,18355
1542931200000,2018-11-23 0:00:00,LTC/USDT,32.09,33.81,31.1,32.74,178263.376,5763152.709,23928
1543017600000,2018-11-24 0:00:00,LTC/USDT,32.74,34.3,29.07,29.73,175080.6502,5486899.364,25922
1543104000000,2018-11-25 0:00:00,LTC/USDT,29.72,32.93,27.7,31.49,330712.4128,9875455.027,45978
1543190400000,2018-11-26 0:00:00,LTC/USDT,31.51,32.88,28.66,30.18,346086.7724,10650119.32,46491
1543276800000,2018-11-27 0:00:00,LTC/USDT,30.18,32.16,29.05,31.61,194024.5309,5911546.984,29454
1543363200000,2018-11-28 0:00:00,LTC/USDT,31.62,36.51,31.39,34.74,261988.5621,8934592.456,37890
1543449600000,2018-11-29 0:00:00,LTC/USDT,34.74,36,33.08,33.88,206424.0394,7091338.889,28975
1543536000000,2018-11-30 0:00:00,LTC/USDT,33.9,34.53,31.07,32.21,182324.5556,5934596.4,26303
1543622400000,2018-12-01 0:00:00,LTC/USDT,32.19,35.1,31.38,34.17,130601.1753,4373049.652,21786
1543708800000,2018-12-02 0:00:00,LTC/USDT,34.11,35.24,33.21,33.82,126562.5131,4314174.841,18775
1543795200000,2018-12-03 0:00:00,LTC/USDT,33.81,33.97,30.08,30.9,160953.4762,5107201.119,21808
1543881600000,2018-12-04 0:00:00,LTC/USDT,30.92,32.25,29.87,31.13,125624.1007,3938334.446,19484
1543968000000,2018-12-05 0:00:00,LTC/USDT,31.14,31.4,29.15,29.27,122536.9592,3686632.366,17735
1544054400000,2018-12-06 0:00:00,LTC/USDT,29.28,30.49,26.25,26.78,186020.5287,5318278.715,29787
1544140800000,2018-12-07 0:00:00,LTC/USDT,26.74,26.94,22.32,24.91,344334.7713,8550497.227,51931
1544227200000,2018-12-08 0:00:00,LTC/USDT,24.88,26.63,22.89,24.22,272026.2401,6669827.459,43154
1544313600000,2018-12-09 0:00:00,LTC/USDT,24.23,26.75,24.2,25.37,185392.2777,4728009.305,26775
1544400000000,2018-12-10 0:00:00,LTC/USDT,25.37,25.82,23.67,24.14,159523.3339,3913245.956,22641
1544486400000,2018-12-11 0:00:00,LTC/USDT,24.15,24.63,22.94,23.41,116912.3107,2774102.489,17623
1544572800000,2018-12-12 0:00:00,LTC/USDT,23.4,24.98,23.2,24.13,116697.0162,2839522.325,16627
1544659200000,2018-12-13 0:00:00,LTC/USDT,24.13,24.29,22.91,23.08,101343.2455,2391795.155,14890
1544745600000,2018-12-14 0:00:00,LTC/USDT,23.06,23.76,22.5,23.34,115451.1936,2669993.897,15764
1544832000000,2018-12-15 0:00:00,LTC/USDT,23.33,24.06,23.09,23.6,114346.7365,2696112.201,15491
1544918400000,2018-12-16 0:00:00,LTC/USDT,23.59,26.96,23.48,25.52,284638.3664,7367653.618,34576
1545004800000,2018-12-17 0:00:00,LTC/USDT,25.51,30.3,25.43,28.95,415677.5501,11734862.36,49677
1545091200000,2018-12-18 0:00:00,LTC/USDT,28.97,30.15,27.39,29.89,241540.2199,6940548.103,32925
1545177600000,2018-12-19 0:00:00,LTC/USDT,29.89,31.55,28.51,28.83,464104.8813,13967868.69,50250
1545264000000,2018-12-20 0:00:00,LTC/USDT,28.83,32.76,28.52,32.18,347428.5019,10702281.66,46828
1545350400000,2018-12-21 0:00:00,LTC/USDT,32.18,32.87,29.55,30.29,222927.6635,6941800.34,32678
1545436800000,2018-12-22 0:00:00,LTC/USDT,30.29,31.49,29.7,31.33,106033.3358,3234572.769,17890
1545523200000,2018-12-23 0:00:00,LTC/USDT,31.29,33.84,31.09,32.97,255561.7289,8317118.225,31487
1545609600000,2018-12-24 0:00:00,LTC/USDT,32.98,36.12,32.17,32.68,305504.745,10561724.77,42752
1545696000000,2018-12-25 0:00:00,LTC/USDT,32.69,32.93,29.19,30.5,248993.5556,7586691.277,38221
1545782400000,2018-12-26 0:00:00,LTC/USDT,30.5,31.68,28.79,30.3,174048.0414,5242464.483,27487
1545868800000,2018-12-27 0:00:00,LTC/USDT,30.27,30.89,27.17,27.55,157817.2261,4528463.301,22160
1545955200000,2018-12-28 0:00:00,LTC/USDT,27.55,33.08,27.39,31.8,242123.8975,7428412.822,32631
1546041600000,2018-12-29 0:00:00,LTC/USDT,31.78,32.81,29.91,30.28,222196.857,6994333.208,34161
1546128000000,2018-12-30 0:00:00,LTC/USDT,30.28,32,29.68,31.38,151572.9305,4696122.032,25014
1546214400000,2018-12-31 0:00:00,LTC/USDT,31.38,31.43,29.42,29.9,97446.11241,2959940.344,16781
1546300800000,2019-01-01 0:00:00,LTC/USDT,29.92,31.8,29.56,31.48,103182.7377,3162741.447,15380
1546387200000,2019-01-02 0:00:00,LTC/USDT,31.47,33.29,31.07,32.67,118306.2332,3805773.12,19940
1546473600000,2019-01-03 0:00:00,LTC/USDT,32.68,32.8,30.62,31.39,94129.85114,2982980.225,15402
1546560000000,2019-01-04 0:00:00,LTC/USDT,31.41,32.53,30.78,31.76,108636.8219,3437486.385,17016
1546646400000,2019-01-05 0:00:00,LTC/USDT,31.76,35.95,31.76,34.33,335581.5585,11471296.97,46999
1546732800000,2019-01-06 0:00:00,LTC/USDT,34.33,39.71,33.89,38.3,761396.1068,28298586.9,82109
1546819200000,2019-01-07 0:00:00,LTC/USDT,38.29,39.04,36.53,37.35,444975.9243,16797767.66,51871
1546905600000,2019-01-08 0:00:00,LTC/USDT,37.35,40.8,36.91,38.7,522510.1714,20322945.33,56171
1546992000000,2019-01-09 0:00:00,LTC/USDT,38.7,39.72,38,38.17,312030.1302,12104357.44,36311
1547078400000,2019-01-10 0:00:00,LTC/USDT,38.17,38.77,31,32.81,584622.4539,19980421.47,66419
1547164800000,2019-01-11 0:00:00,LTC/USDT,32.81,33.22,29.68,31.49,351182.3817,11268415.52,45405
1547251200000,2019-01-12 0:00:00,LTC/USDT,31.48,32.13,31.07,31.65,178476.2872,5640569.246,25298
1547337600000,2019-01-13 0:00:00,LTC/USDT,31.65,32.63,29.12,29.59,229264.1193,7075842.071,29004
1547424000000,2019-01-14 0:00:00,LTC/USDT,29.6,32.5,29.38,31.71,255282.358,7925720.274,28964
1547510400000,2019-01-15 0:00:00,LTC/USDT,31.72,32.27,29.95,30.75,216841.8609,6784015.424,29057
1547596800000,2019-01-16 0:00:00,LTC/USDT,30.74,31.93,30.47,31.29,153939.5962,4789334.142,21559
1547683200000,2019-01-17 0:00:00,LTC/USDT,31.29,31.55,29.8,31.4,203218.0029,6238519.893,25914
1547769600000,2019-01-18 0:00:00,LTC/USDT,31.38,31.53,30.31,30.77,150711.3444,4659547.386,18620
1547856000000,2019-01-19 0:00:00,LTC/USDT,30.78,32.92,30.77,32,164989.6367,5273505.545,21151
1547942400000,2019-01-20 0:00:00,LTC/USDT,31.94,33.2,28.45,30.64,249450.0041,7815412.73,29614
1548028800000,2019-01-21 0:00:00,LTC/USDT,30.63,31.22,30.34,30.82,110305.7587,3392716.054,15290
1548115200000,2019-01-22 0:00:00,LTC/USDT,30.82,32,29.48,31.41,199887.1626,6183272.81,23765
1548201600000,2019-01-23 0:00:00,LTC/USDT,31.4,32.18,31.24,31.69,123577.2723,3920165.802,15638
1548288000000,2019-01-24 0:00:00,LTC/USDT,31.69,33.1,30.89,32.51,138812.1622,4453091.295,16597
1548374400000,2019-01-25 0:00:00,LTC/USDT,32.52,33,31.87,32.69,169242.5338,5485967.929,18027
1548460800000,2019-01-26 0:00:00,LTC/USDT,32.68,33.95,32.57,32.8,166677.4281,5537195.889,20495
1548547200000,2019-01-27 0:00:00,LTC/USDT,32.79,33.2,31.05,32.21,173697.82,5628213.32,21480
1548633600000,2019-01-28 0:00:00,LTC/USDT,32.22,32.53,30,30.94,267887.6294,8275485.972,30657
1548720000000,2019-01-29 0:00:00,LTC/USDT,30.94,31.26,29.91,30.81,135879.8588,4168438.656,17933
1548806400000,2019-01-30 0:00:00,LTC/USDT,30.8,31.97,30.47,31.68,129114.9971,4046024.372,15154
1548892800000,2019-01-31 0:00:00,LTC/USDT,31.68,32.33,31.08,31.41,154708.1743,4881672.957,17825
1548979200000,2019-02-01 0:00:00,LTC/USDT,31.43,33.64,30.7,32.65,335544.9645,10864529.59,28955
1549065600000,2019-02-02 0:00:00,LTC/USDT,32.61,35.01,32.44,34.59,268052.5235,8939273.974,27690
1549152000000,2019-02-03 0:00:00,LTC/USDT,34.59,34.89,32.86,33.44,348406.7322,11802330.61,32651
1549238400000,2019-02-04 0:00:00,LTC/USDT,33.43,34.5,33.36,34.09,206649.669,7014206.268,20549
1549324800000,2019-02-05 0:00:00,LTC/USDT,34.08,34.54,33.63,34.34,214319.3424,7321284.881,19416
1549411200000,2019-02-06 0:00:00,LTC/USDT,34.35,34.5,32.25,32.79,312456.542,10273847.96,30232
1549497600000,2019-02-07 0:00:00,LTC/USDT,32.78,33.61,32.73,33.24,144528.0808,4798854.818,14240
1549584000000,2019-02-08 0:00:00,LTC/USDT,33.23,44.85,32.75,42.99,1237384.07,48819159.69,119267
1549670400000,2019-02-09 0:00:00,LTC/USDT,42.99,46.95,42.05,44.68,993529.3585,43845377.36,105794
1549756800000,2019-02-10 0:00:00,LTC/USDT,44.68,47.59,42,46.79,667594.4623,30084786.22,74650
1549843200000,2019-02-11 0:00:00,LTC/USDT,46.8,46.87,41.81,42.9,570398.4899,25000654.72,62358
1549929600000,2019-02-12 0:00:00,LTC/USDT,42.88,44.57,41.84,43.89,326731.558,14181167.73,42437
1550016000000,2019-02-13 0:00:00,LTC/USDT,43.89,44.66,40.64,41.61,333914.8433,14169773.7,40220
1550102400000,2019-02-14 0:00:00,LTC/USDT,41.61,42.45,40.31,41.26,285144.9374,11825040.19,32595
1550188800000,2019-02-15 0:00:00,LTC/USDT,41.26,44.6,41.06,42.58,389950.9521,16519445.99,45476
1550275200000,2019-02-16 0:00:00,LTC/USDT,42.6,44.37,42.28,43.34,326691.7079,14225774.12,45174
1550361600000,2019-02-17 0:00:00,LTC/USDT,43.34,45.13,42.6,43.91,331698.796,14459368.84,43221
1550448000000,2019-02-18 0:00:00,LTC/USDT,43.89,49.03,43.62,47.84,744029.8712,34349598.98,101066
1550534400000,2019-02-19 0:00:00,LTC/USDT,47.81,49.1,46.56,47.14,404786.7578,19350985.32,63504
1550620800000,2019-02-20 0:00:00,LTC/USDT,47.16,52.21,46.25,51.5,566874.1207,28402239.42,76226
1550707200000,2019-02-21 0:00:00,LTC/USDT,51.47,51.65,47.35,48.94,383781.9003,18972966.87,51554
1550793600000,2019-02-22 0:00:00,LTC/USDT,48.93,49.97,48.08,49.19,265979.4349,13079846.88,44082
1550880000000,2019-02-23 0:00:00,LTC/USDT,49.22,51.88,48,51.4,411115.3383,20597303.04,58429
1550966400000,2019-02-24 0:00:00,LTC/USDT,51.39,53.53,42.37,43.75,685277.0161,32440229.7,106805
1551052800000,2019-02-25 0:00:00,LTC/USDT,43.74,46.85,43,45.4,377273.1728,16992487.31,52802
1551139200000,2019-02-26 0:00:00,LTC/USDT,45.4,45.89,44.06,44.76,220101.5549,9886505.231,34598
1551225600000,2019-02-27 0:00:00,LTC/USDT,44.77,45.53,42.51,45.16,223940.9451,9964616.987,35702
1551312000000,2019-02-28 0:00:00,LTC/USDT,45.15,46.7,44.44,45.61,258562.9678,11834468.51,44293
1551398400000,2019-03-01 0:00:00,LTC/USDT,45.62,48.95,45.53,47.05,336011.9229,15914635.48,43768
1551484800000,2019-03-02 0:00:00,LTC/USDT,47.02,49.4,46.38,48.49,325733.9474,15618945.78,44047
1551571200000,2019-03-03 0:00:00,LTC/USDT,48.51,49.1,47.18,47.86,218511.994,10525909.31,32498
1551657600000,2019-03-04 0:00:00,LTC/USDT,47.87,48.22,44.57,45.78,306985.2798,14131761.5,46799
1551744000000,2019-03-05 0:00:00,LTC/USDT,45.78,54.25,45.38,52.52,798938.1037,40660412.22,97248
1551830400000,2019-03-06 0:00:00,LTC/USDT,52.52,56.81,51.11,55.37,670227.494,36366973.29,87405
1551916800000,2019-03-07 0:00:00,LTC/USDT,55.37,59.12,53.77,56.73,816612.7705,46227699.94,112401
1552003200000,2019-03-08 0:00:00,LTC/USDT,56.73,57.6,54.3,55.61,440480.659,24793142.89,64625
1552089600000,2019-03-09 0:00:00,LTC/USDT,55.58,59.83,55.38,57.78,413625.1044,23841397.79,63729
1552176000000,2019-03-10 0:00:00,LTC/USDT,57.78,58.04,55.84,56.59,198932.2373,11276533.68,32011
1552262400000,2019-03-11 0:00:00,LTC/USDT,56.63,57.37,54,54.82,319640.8436,17619148.08,42495
1552348800000,2019-03-12 0:00:00,LTC/USDT,54.82,56.96,53.72,56.58,186798.9733,10473627.53,27280
1552435200000,2019-03-13 0:00:00,LTC/USDT,56.6,56.84,54.3,55.29,234206.3592,13044765.61,36076
1552521600000,2019-03-14 0:00:00,LTC/USDT,55.29,58.2,51.66,55.94,333686.3963,18559101.37,47416
1552608000000,2019-03-15 0:00:00,LTC/USDT,55.94,59.15,55.94,58.52,295307.7768,17013433.64,48437
1552694400000,2019-03-16 0:00:00,LTC/USDT,58.52,61.97,58.41,61.21,375314.7927,22846386.03,63954
1552780800000,2019-03-17 0:00:00,LTC/USDT,61.22,61.32,59.57,60.47,174833.3191,10590199.96,30357
1552867200000,2019-03-18 0:00:00,LTC/USDT,60.47,62.63,58.2,59.17,301146.214,18071146.49,48690
1552953600000,2019-03-19 0:00:00,LTC/USDT,59.2,59.96,58.33,59.52,221995.5983,13162394.44,36544
1553040000000,2019-03-20 0:00:00,LTC/USDT,59.5,60.74,56.64,60.27,285413.7934,16953291.84,45568
1553126400000,2019-03-21 0:00:00,LTC/USDT,60.29,60.64,56.98,58.54,164946.6054,9725257.74,31887
1553212800000,2019-03-22 0:00:00,LTC/USDT,58.54,59.6,58,59.26,184427.3359,10869615.67,28585
1553299200000,2019-03-23 0:00:00,LTC/USDT,59.23,61.76,58.93,60.89,372961.5478,22578010.57,52611
1553385600000,2019-03-24 0:00:00,LTC/USDT,60.88,60.9,58.84,59.82,360926.1571,21566309.64,43053
1553472000000,2019-03-25 0:00:00,LTC/USDT,59.81,60.7,58.2,59.04,216703.6697,12846830.32,38851
1553558400000,2019-03-26 0:00:00,LTC/USDT,59.06,59.35,57.23,58.79,175752.0093,10247903.1,30826
1553644800000,2019-03-27 0:00:00,LTC/USDT,58.81,61.87,58.58,61.44,260971.7306,15803472.95,44571
1553731200000,2019-03-28 0:00:00,LTC/USDT,61.43,61.43,60.15,60.5,160785.5462,9744151.847,26214
1553817600000,2019-03-29 0:00:00,LTC/USDT,60.48,61.8,60.15,61.45,200422.3454,12200871.34,34196
1553904000000,2019-03-30 0:00:00,LTC/USDT,61.41,61.56,59.59,60.45,161304.2613,9780439.5,28519
1553990400000,2019-03-31 0:00:00,LTC/USDT,60.45,60.72,59.83,60.48,120015.8601,7234304.25,21554
1554076800000,2019-04-01 0:00:00,LTC/USDT,60.47,60.9,59.62,60.45,129238.6612,7810478.445,23841
1554163200000,2019-04-02 0:00:00,LTC/USDT,60.45,78.4,59.95,76.78,805505.1658,55327330.19,141343
1554249600000,2019-04-03 0:00:00,LTC/USDT,76.76,98.5,76.24,85.19,1514710.293,130062156.1,245574
1554336000000,2019-04-04 0:00:00,LTC/USDT,85.02,89.85,79.85,84.7,775702.6722,66127061.92,138439
1554422400000,2019-04-05 0:00:00,LTC/USDT,84.71,89.85,83.65,88.24,366668.9956,31984491.38,78405
1554508800000,2019-04-06 0:00:00,LTC/USDT,88.24,97.54,85,92.21,706789.2346,65322880.09,117115
1554595200000,2019-04-07 0:00:00,LTC/USDT,92.23,95.44,88.74,91.55,404878.1343,37409101.16,91011
1554681600000,2019-04-08 0:00:00,LTC/USDT,91.55,94,85.2,88.57,439909.3384,39092277.75,93697
1554768000000,2019-04-09 0:00:00,LTC/USDT,88.57,88.71,82.61,86.17,317748.7852,27340412.18,71074
1554854400000,2019-04-10 0:00:00,LTC/USDT,86.19,91.1,85.91,88.16,315727.2368,27802373.27,64232
1554940800000,2019-04-11 0:00:00,LTC/USDT,88.16,88.45,74.64,78.88,663804.985,52734752.57,117159
1555027200000,2019-04-12 0:00:00,LTC/USDT,78.9,80.43,75,78.47,351092.1192,27388660.73,61573
1555113600000,2019-04-13 0:00:00,LTC/USDT,78.43,81.02,75.51,77.62,276710.7109,21674683.21,45563
1555200000000,2019-04-14 0:00:00,LTC/USDT,77.58,83.6,76.09,83.28,242418.413,19179352.73,45159
1555286400000,2019-04-15 0:00:00,LTC/USDT,83.31,84.41,75,78.07,437925.6545,35039724.54,76889
