unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1533686400000,2018-08-08 0:00:00,BTC/USDT,6720.63,6721.54,6123,6285,59550.53632,382460776.5,305603
1533772800000,2018-08-09 0:00:00,BTC/USDT,6283.27,6622.81,6178.6,6529.79,51941.18511,332880900.9,248573
1533859200000,2018-08-10 0:00:00,BTC/USDT,6529.79,6575.88,6026.39,6144.01,59034.9749,374699380.9,289661
1533945600000,2018-08-11 0:00:00,BTC/USDT,6148.13,6488,5971,6232.35,47133.41856,291056267.1,236173
1534032000000,2018-08-12 0:00:00,BTC/USDT,6222.55,6472.3,6130,6308.33,38567.77071,243227298.9,190399
1534118400000,2018-08-13 0:00:00,BTC/USDT,6308.56,6545,6145.04,6246.35,53895.82878,341552293,239602
1534204800000,2018-08-14 0:00:00,BTC/USDT,6248.25,6250.33,5880,6188.08,50186.74509,303179556.4,252004
1534291200000,2018-08-15 0:00:00,BTC/USDT,6188.08,6609,6172.11,6267.16,68806.68703,439109005.4,329413
1534377600000,2018-08-16 0:00:00,BTC/USDT,6265.27,6480,6205.6,6311.75,48515.25462,307755605.2,228942
1534464000000,2018-08-17 0:00:00,BTC/USDT,6316,6585,6285.4,6584.49,57851.6108,374472431.7,296730
1534550400000,2018-08-18 0:00:00,BTC/USDT,6579.04,6620,6288,6387.96,53742.32217,345964004.4,276121
1534636800000,2018-08-19 0:00:00,BTC/USDT,6387.96,6541,6300,6477.53,45190.84799,289271954.6,190758
1534723200000,2018-08-20 0:00:00,BTC/USDT,6477.53,6530,6220,6254.84,49435.55526,317617945.7,237055
1534809600000,2018-08-21 0:00:00,BTC/USDT,6251,6500,6235.08,6480,41569.94741,265458342.8,180578
1534896000000,2018-08-22 0:00:00,BTC/USDT,6479.98,6882.54,6251.2,6360.89,77909.39136,512501182.2,326562
1534982400000,2018-08-23 0:00:00,BTC/USDT,6362.57,6576.99,6342.28,6525.01,40358.16683,259786384.6,187637
1535068800000,2018-08-24 0:00:00,BTC/USDT,6525,6725,6440.5,6681.64,38305.67532,251513064.5,180167
1535155200000,2018-08-25 0:00:00,BTC/USDT,6686.98,6789,6650.61,6733.64,19220.50593,129083702.5,122483
1535241600000,2018-08-26 0:00:00,BTC/USDT,6733.64,6775.27,6568,6700,20107.29721,134117930.4,130769
1535328000000,2018-08-27 0:00:00,BTC/USDT,6700,6940.51,6646.5,6908.64,37747.07875,254214730.3,205441
1535414400000,2018-08-28 0:00:00,BTC/USDT,6907.26,7135,6860,7076.11,48352.91716,338220284.3,252033
1535500800000,2018-08-29 0:00:00,BTC/USDT,7077,7133.81,6912.34,7031.22,43252.48739,304565438.5,223772
1535587200000,2018-08-30 0:00:00,BTC/USDT,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.6,230848
1535673600000,2018-08-31 0:00:00,BTC/USDT,6984.84,7089,6888,7011.21,40467.40064,282722730.1,203142
1535760000000,2018-09-01 0:00:00,BTC/USDT,7011.21,7275,7008.74,7200.01,40323.41409,287299347.8,217286
1535846400000,2018-09-02 0:00:00,BTC/USDT,7201.57,7345.45,7127,7302.01,39814.84035,288526018.7,210282
1535932800000,2018-09-03 0:00:00,BTC/USDT,7302,7338.28,7191.63,7263.02,32396.01837,235393601.4,173846
1536019200000,2018-09-04 0:00:00,BTC/USDT,7263,7410,7227.17,7359.06,35300.64052,258978411.3,183178
1536105600000,2018-09-05 0:00:00,BTC/USDT,7359.05,7397.3,6682,6700,63715.25627,449463489.1,308813
1536192000000,2018-09-06 0:00:00,BTC/USDT,6697.27,6725,6265,6516.01,60644.46423,390391932.2,280845
1536278400000,2018-09-07 0:00:00,BTC/USDT,6516.84,6544,6320,6395.54,38906.28805,250716129.9,194451
1536364800000,2018-09-08 0:00:00,BTC/USDT,6395.54,6478,6111,6185.05,38215.03217,241711345.4,180831
1536451200000,2018-09-09 0:00:00,BTC/USDT,6185.06,6441,6141.53,6250.81,37053.92382,233583450.1,176709
1536537600000,2018-09-10 0:00:00,BTC/USDT,6252.26,6373.98,6221,6312,32439.45643,204178350,165286
1536624000000,2018-09-11 0:00:00,BTC/USDT,6311.99,6404,6169.68,6294.91,33104.88859,208346648.8,173335
1536710400000,2018-09-12 0:00:00,BTC/USDT,6293,6360,6192.37,6338.62,31433.64594,197398009,165590
1536796800000,2018-09-13 0:00:00,BTC/USDT,6338.62,6535,6337.4,6487.38,40465.06311,260985165.2,215637
1536883200000,2018-09-14 0:00:00,BTC/USDT,6487.39,6584.99,6385.62,6476.63,37173.33928,241466662.6,198375
1536969600000,2018-09-15 0:00:00,BTC/USDT,6476.63,6565.45,6466.13,6514.96,25243.65661,164557841.1,141362
1537056000000,2018-09-16 0:00:00,BTC/USDT,6514.96,6524.62,6370,6505,27568.1329,178614079.2,145921
1537142400000,2018-09-17 0:00:00,BTC/USDT,6500.08,6533.84,6201,6248.69,35987.25474,228970700.8,196924
1537228800000,2018-09-18 0:00:00,BTC/USDT,6248.69,6390,6224.98,6336.45,32620.86667,205736329.4,169055
1537315200000,2018-09-19 0:00:00,BTC/USDT,6336.39,6517.7,6123,6391.89,39044.08008,247455364.5,198215
1537401600000,2018-09-20 0:00:00,BTC/USDT,6392,6540,6325,6492,25189.02473,161844271.6,153686
1537488000000,2018-09-21 0:00:00,BTC/USDT,6492,6784.86,6491,6759.02,51779.34346,345746942,292494
1537574400000,2018-09-22 0:00:00,BTC/USDT,6759.01,6839.03,6627,6723.05,29349.69067,197210670.9,145720
1537660800000,2018-09-23 0:00:00,BTC/USDT,6723.05,6788.23,6661.75,6708,30286.22977,203479219.4,168354
1537747200000,2018-09-24 0:00:00,BTC/USDT,6706.81,6730,6557,6581.39,35305.73991,234355999.5,185297
1537833600000,2018-09-25 0:00:00,BTC/USDT,6581.42,6584.01,6325.02,6447.54,40301.02945,258927200.8,219965
1537920000000,2018-09-26 0:00:00,BTC/USDT,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.3,184238
1538006400000,2018-09-27 0:00:00,BTC/USDT,6467.84,6750,6434,6689.13,33087.4283,216914853.2,182590
1538092800000,2018-09-28 0:00:00,BTC/USDT,6689.12,6814.8,6540.88,6634.58,42399.44852,283144987.5,211849
1538179200000,2018-09-29 0:00:00,BTC/USDT,6634.58,6636,6464.57,6596.38,30255.9597,198424303.6,171027
1538265600000,2018-09-30 0:00:00,BTC/USDT,6597.66,6662,6533,6626.57,27764.72452,183438992.4,153447
1538352000000,2018-10-01 0:00:00,BTC/USDT,6626.57,6667.09,6510,6611.61,20621.50689,136115257,129733
1538438400000,2018-10-02 0:00:00,BTC/USDT,6610,6640,6494,6525.79,28245.81009,185725492.3,147274
1538524800000,2018-10-03 0:00:00,BTC/USDT,6525.79,6549,6430,6510,28451.96914,184622957,150607
1538611200000,2018-10-04 0:00:00,BTC/USDT,6510.01,6643.46,6505.09,6593.79,20074.30082,132348680.7,96824
1538697600000,2018-10-05 0:00:00,BTC/USDT,6591.69,6697,6543.08,6635.65,16096.55239,106264514.7,86701
1538784000000,2018-10-06 0:00:00,BTC/USDT,6635.65,6651,6566.77,6594.27,10939.50539,72247942.41,62065
1538870400000,2018-10-07 0:00:00,BTC/USDT,6596.44,6640,6525,6615.26,17406.83176,114489082.8,82844
1538956800000,2018-10-08 0:00:00,BTC/USDT,6615.26,6715.6,6587,6673.01,23123.41954,153704602.4,135156
1539043200000,2018-10-09 0:00:00,BTC/USDT,6673.01,6685.38,6607,6656.61,15354.77947,102115186.4,101956
1539129600000,2018-10-10 0:00:00,BTC/USDT,6656.67,6659.95,6530,6631,15390.66144,101609680.9,99789
1539216000000,2018-10-11 0:00:00,BTC/USDT,6630.21,6633.92,6205,6252.68,48712.40033,308153124.4,253224
1539302400000,2018-10-12 0:00:00,BTC/USDT,6252.71,6360,6209,6298.01,29004.07142,183030273,148077
1539388800000,2018-10-13 0:00:00,BTC/USDT,6298,6345,6285.07,6332.93,19098.07003,120728651,108981
1539475200000,2018-10-14 0:00:00,BTC/USDT,6332.92,6416,6308,6339.34,15627.41131,99527294.08,96113
1539561600000,2018-10-15 0:00:00,BTC/USDT,6339.34,7680,6300,6752.5,90748.03125,627984505.6,456913
1539648000000,2018-10-16 0:00:00,BTC/USDT,6752.5,6900,6670,6759.27,27557.95776,186122772.2,175075
1539734400000,2018-10-17 0:00:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.43138,179641733.2,158746
1539820800000,2018-10-18 0:00:00,BTC/USDT,6739.01,6796,6567,6618.96,20116.52194,134777360.2,138002
1539907200000,2018-10-19 0:00:00,BTC/USDT,6618.96,6648.14,6523,6528.88,20772.60077,136686215.7,112337
1539993600000,2018-10-20 0:00:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.72225,126325797.5,110809
1540080000000,2018-10-21 0:00:00,BTC/USDT,6585.72,6663.9,6580,6590.11,6515.357792,43146401.59,68018
1540166400000,2018-10-22 0:00:00,BTC/USDT,6590.12,6639,6535.27,6581.2,16213.69266,106815019.6,101673
1540252800000,2018-10-23 0:00:00,BTC/USDT,6581.2,6595,6515.45,6553.51,13856.60176,90969791.03,86938
1540339200000,2018-10-24 0:00:00,BTC/USDT,6553.51,6630,6547.53,6565.5,11951.54398,78795617.02,90762
1540425600000,2018-10-25 0:00:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.70124,67691945.45,75563
1540512000000,2018-10-26 0:00:00,BTC/USDT,6528.13,6600,6515.01,6538.63,9443.504156,61792487.8,77985
1540598400000,2018-10-27 0:00:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04,86848
1540684800000,2018-10-28 0:00:00,BTC/USDT,6505.6,6514.17,6453,6489.93,5743.933728,37298357.26,71647
1540771200000,2018-10-29 0:00:00,BTC/USDT,6489.93,6505.01,6315,6344.5,13827.22407,88484721.04,135586
1540857600000,2018-10-30 0:00:00,BTC/USDT,6344.5,6395,6317.01,6330.87,8877.175385,56393439.18,95116
1540944000000,2018-10-31 0:00:00,BTC/USDT,6330.01,6428,6245.02,6371.93,12148.88822,76970488.28,111552
1541030400000,2018-11-01 0:00:00,BTC/USDT,6369.52,6442.65,6348.66,6410,9099.035841,58031686.83,89601
1541116800000,2018-11-02 0:00:00,BTC/USDT,6410,6460.34,6388.2,6433.98,9739.440679,62589428.22,109482
1541203200000,2018-11-03 0:00:00,BTC/USDT,6432.8,6439.97,6345,6387.09,7661.241476,48934237.94,83836
1541289600000,2018-11-04 0:00:00,BTC/USDT,6388,6525,6359,6485.85,10592.39494,68169573.19,126200
1541376000000,2018-11-05 0:00:00,BTC/USDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.14,114235
1541462400000,2018-11-06 0:00:00,BTC/USDT,6468.99,6531.31,6445.18,6519.11,11926.5657,77336101.19,150475
1541548800000,2018-11-07 0:00:00,BTC/USDT,6522.73,6615.15,6509,6578.46,14271.59112,93820576.63,151060
1541635200000,2018-11-08 0:00:00,BTC/USDT,6578.46,6594,6468.22,6479.84,13259.78928,86450363.68,145405
1541721600000,2018-11-09 0:00:00,BTC/USDT,6479.84,6511.53,6391.01,6419.99,11787.61658,75997777.5,117043
1541808000000,2018-11-10 0:00:00,BTC/USDT,6419.99,6475.55,6411,6433.05,7714.829926,49745307.64,97746
1541894400000,2018-11-11 0:00:00,BTC/USDT,6435.16,6462.14,6355,6449.81,8213.507117,52709099.32,98435
1541980800000,2018-11-12 0:00:00,BTC/USDT,6450.71,6497,6421,6453.07,10132.78257,65390882.14,123144
1542067200000,2018-11-13 0:00:00,BTC/USDT,6451.68,6498,6391.15,6457.66,11790.56493,76142983.15,150940
1542153600000,2018-11-14 0:00:00,BTC/USDT,6458.98,6482.84,5656.87,5922.41,46478.964,279632622.9,319011
1542240000000,2018-11-15 0:00:00,BTC/USDT,5917.2,5939.54,5403.42,5753.4,47700.8294,270133503.7,303825
1542326400000,2018-11-16 0:00:00,BTC/USDT,5757.09,5782.89,5549.25,5655.94,38721.80227,219097216,221493
1542412800000,2018-11-17 0:00:00,BTC/USDT,5650.57,5656.6,5565.43,5628.29,26411.24141,148072393.1,171403
1542499200000,2018-11-18 0:00:00,BTC/USDT,5630.49,5738.17,5617,5662,23844.99935,134893237,154817
1542585600000,2018-11-19 0:00:00,BTC/USDT,5661.94,5664,4855,4910.03,70580.89286,368688743.5,378495
1542672000000,2018-11-20 0:00:00,BTC/USDT,4913.4,5048.24,4326,4558.86,117380.9516,548036628.7,596769
1542758400000,2018-11-21 0:00:00,BTC/USDT,4559.91,4787.2,4413.85,4661.07,61071.82948,281264433.5,301920
1542844800000,2018-11-22 0:00:00,BTC/USDT,4661.08,4721.77,4335,4370,34531.11914,157459733.7,180335
1542931200000,2018-11-23 0:00:00,BTC/USDT,4370.9,4484,4222.94,4420.61,49371.92032,215283656.1,227935
1543017600000,2018-11-24 0:00:00,BTC/USDT,4415.63,4527,3824.69,3932.44,61693.11101,258702927.7,275070
1543104000000,2018-11-25 0:00:00,BTC/USDT,3933.68,4233,3652.66,4085.78,101693.9756,398253568.5,428171
1543190400000,2018-11-26 0:00:00,BTC/USDT,4088.69,4206,3701,3862.2,94503.75077,373225761.8,413329
1543276800000,2018-11-27 0:00:00,BTC/USDT,3864.45,3940,3689.12,3875.21,67480.60721,257593168.1,288731
1543363200000,2018-11-28 0:00:00,BTC/USDT,3875.63,4394.47,3874.27,4264.85,91983.56795,382697308.3,386714
1543449600000,2018-11-29 0:00:00,BTC/USDT,4262.06,4450.38,4125.65,4295.84,73980.19867,316809038.4,316601
1543536000000,2018-11-30 0:00:00,BTC/USDT,4295.72,4341.36,3943,4041.32,67758.44628,278810574.9,288098
1543622400000,2018-12-01 0:00:00,BTC/USDT,4041.27,4299.99,3963.01,4190.02,44840.07348,186157614.3,205472
1543708800000,2018-12-02 0:00:00,BTC/USDT,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339,178087
1543795200000,2018-12-03 0:00:00,BTC/USDT,4160.55,4179,3827,3884.01,49094.36916,195055919.5,207134
1543881600000,2018-12-04 0:00:00,BTC/USDT,3884.76,4085,3781,3951.64,48489.55161,191673423.7,220815
1543968000000,2018-12-05 0:00:00,BTC/USDT,3950.98,3970,3745,3769.84,44004.79945,169404368.2,199011
1544054400000,2018-12-06 0:00:00,BTC/USDT,3768.44,3899.99,3500,3508.75,68378.79694,254722331.5,293512
1544140800000,2018-12-07 0:00:00,BTC/USDT,3508.75,3549.99,3224.6,3403.55,95145.45744,322364604.3,413521
1544227200000,2018-12-08 0:00:00,BTC/USDT,3403.57,3495,3222,3410.93,55365.94995,187909876.2,253650
1544313600000,2018-12-09 0:00:00,BTC/USDT,3411.36,3658,3394.04,3545.37,45956.8933,161618597.8,194567
1544400000000,2018-12-10 0:00:00,BTC/USDT,3548.49,3610,3370.11,3432.88,40989.24455,142507933.1,192599
1544486400000,2018-12-11 0:00:00,BTC/USDT,3434.01,3480,3324.32,3380.39,35920.86415,121841475.3,162266
1544572800000,2018-12-12 0:00:00,BTC/USDT,3379.23,3492,3350,3445,33922.93129,116227185.8,152067
1544659200000,2018-12-13 0:00:00,BTC/USDT,3446.38,3460,3255.5,3302.06,40040.91701,134817053.7,160471
1544745600000,2018-12-14 0:00:00,BTC/USDT,3302.06,3335.39,3177,3224.17,44492.98381,145101409.5,184525
1544832000000,2018-12-15 0:00:00,BTC/USDT,3225.19,3276.5,3156.26,3211.72,29796.04144,95588793.64,139806
1544918400000,2018-12-16 0:00:00,BTC/USDT,3211.71,3294,3186,3228.67,24628.80854,80068159.4,125565
1545004800000,2018-12-17 0:00:00,BTC/USDT,3229.22,3585,3216,3509.08,66761.7517,228756567.6,283814
1545091200000,2018-12-18 0:00:00,BTC/USDT,3509.03,3678.59,3424.47,3652.98,61369.61526,216563775,296433
1545177600000,2018-12-19 0:00:00,BTC/USDT,3653,3912.73,3622.55,3662.22,94137.34101,352638213.5,434026
1545264000000,2018-12-20 0:00:00,BTC/USDT,3660.01,4120,3635,4049.62,101543.836,399967057.8,500506
1545350400000,2018-12-21 0:00:00,BTC/USDT,4051.86,4139.99,3764,3838.66,82343.85011,325803280,436187
1545436800000,2018-12-22 0:00:00,BTC/USDT,3840.25,3979,3785,3948.91,42822.35087,165085567.6,249148
1545523200000,2018-12-23 0:00:00,BTC/USDT,3948.91,4021.53,3870,3929.71,40117.53153,158756356.8,258417
1545609600000,2018-12-24 0:00:00,BTC/USDT,3929.71,4198,3924.83,4008.01,64647.80913,264628967.1,400403
1545696000000,2018-12-25 0:00:00,BTC/USDT,4010.11,4020,3646.41,3745.79,62725.62943,235584303,356377
1545782400000,2018-12-26 0:00:00,BTC/USDT,3745.56,3837.15,3656.74,3777.74,42629.37582,159705204.5,267746
1545868800000,2018-12-27 0:00:00,BTC/USDT,3777.74,3813.98,3535,3567.91,44097.39291,161915849.9,262733
1545955200000,2018-12-28 0:00:00,BTC/USDT,3567.89,3887.25,3540.04,3839.26,45964.30499,170638519.2,251040
1546041600000,2018-12-29 0:00:00,BTC/USDT,3839,3892,3670,3695.32,38874.3739,148205200.1,244844
1546128000000,2018-12-30 0:00:00,BTC/USDT,3696.71,3903.5,3657.9,3801.91,33222.36926,124966229.5,218929
1546214400000,2018-12-31 0:00:00,BTC/USDT,3803.12,3810,3630.33,3702.9,29991.77835,111847216.1,190308
1546300800000,2019-01-01 0:00:00,BTC/USDT,3701.23,3810.16,3642,3797.14,23741.68703,88149249.09,154227
1546387200000,2019-01-02 0:00:00,BTC/USDT,3796.45,3882.14,3750.45,3858.56,35156.46337,133876627.2,218538
1546473600000,2019-01-03 0:00:00,BTC/USDT,3857.57,3862.74,3730,3766.78,29406.94836,111657372.7,199812
1546560000000,2019-01-04 0:00:00,BTC/USDT,3767.2,3823.64,3703.57,3792.01,29519.55467,111034550.6,192232
1546646400000,2019-01-05 0:00:00,BTC/USDT,3790.09,3840.99,3751,3770.96,30490.66775,115893501.3,203673
1546732800000,2019-01-06 0:00:00,BTC/USDT,3771.12,4027.71,3740,3987.6,36553.80671,142198812.2,240496
1546819200000,2019-01-07 0:00:00,BTC/USDT,3987.62,4017.9,3921.53,3975.45,31869.84626,126830380.5,221219
1546905600000,2019-01-08 0:00:00,BTC/USDT,3976.76,4069.8,3903,3955.13,38901.42312,154778846.5,242898
1546992000000,2019-01-09 0:00:00,BTC/USDT,3955.45,4006.81,3930.04,3966.65,28989.43951,115218950.3,209240
1547078400000,2019-01-10 0:00:00,BTC/USDT,3966.06,3996.01,3540,3585.88,59402.22851,221789348,374760
1547164800000,2019-01-11 0:00:00,BTC/USDT,3585.88,3658,3465,3601.31,38338.65473,137560743.6,264996
1547251200000,2019-01-12 0:00:00,BTC/USDT,3601.31,3618.19,3530,3583.13,21999.92835,78908770.68,175679
1547337600000,2019-01-13 0:00:00,BTC/USDT,3584.1,3611.1,3441.3,3476.81,26385.75745,92882249.47,183113
1547424000000,2019-01-14 0:00:00,BTC/USDT,3477.56,3671.87,3467.02,3626.09,35235.21122,125631820.1,229452
1547510400000,2019-01-15 0:00:00,BTC/USDT,3626.08,3648.42,3516.62,3553.06,34137.99746,122785440.2,231684
1547596800000,2019-01-16 0:00:00,BTC/USDT,3553.06,3645,3543.51,3591.84,27480.17998,98504455.21,205159
1547683200000,2019-01-17 0:00:00,BTC/USDT,3591.84,3634.7,3530.39,3616.21,29755.44084,106709137,217797
1547769600000,2019-01-18 0:00:00,BTC/USDT,3613.32,3620,3565.75,3594.87,22713.44676,81699723.54,177567
1547856000000,2019-01-19 0:00:00,BTC/USDT,3594.87,3720,3594.23,3665.3,22171.57812,81354185.9,175054
1547942400000,2019-01-20 0:00:00,BTC/USDT,3665.75,3693.73,3475,3539.28,27901.9386,99767239.95,204941
1548028800000,2019-01-21 0:00:00,BTC/USDT,3539.26,3559.51,3475.5,3526.9,19644.43684,69316548.77,160825
1548115200000,2019-01-22 0:00:00,BTC/USDT,3526.88,3608.5,3434.85,3570.93,29336.44297,103804480.1,195484
1548201600000,2019-01-23 0:00:00,BTC/USDT,3570.41,3607.98,3514.5,3552.82,24938.8427,88816396.35,192892
1548288000000,2019-01-24 0:00:00,BTC/USDT,3552.97,3589,3529.22,3569.62,20826.25118,74037052.87,162159
1548374400000,2019-01-25 0:00:00,BTC/USDT,3569.07,3587.15,3522.51,3565.29,17608.34667,62634926.46,153413
1548460800000,2019-01-26 0:00:00,BTC/USDT,3566.69,3662.94,3545,3565.25,19476.53234,69841766.65,135369
1548547200000,2019-01-27 0:00:00,BTC/USDT,3565.62,3579,3486,3550.84,22735.59816,80743416.85,163855
1548633600000,2019-01-28 0:00:00,BTC/USDT,3550.05,3557.75,3380.27,3434.15,40405.1114,139258708.8,260799
1548720000000,2019-01-29 0:00:00,BTC/USDT,3434,3443.45,3349.92,3411.04,29544.92898,100542807.5,189650
1548806400000,2019-01-30 0:00:00,BTC/USDT,3410.04,3478,3387.1,3458.18,23968.26024,82521122.86,180820
1548892800000,2019-01-31 0:00:00,BTC/USDT,3457.5,3489.2,3418.8,3434.1,29607.19025,101928347,198100
1548979200000,2019-02-01 0:00:00,BTC/USDT,3434.1,3488,3401.2,3462.07,25260.47616,87075914.23,167520
1549065600000,2019-02-02 0:00:00,BTC/USDT,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.98,153234
1549152000000,2019-02-03 0:00:00,BTC/USDT,3504.06,3511.09,3426,3458.11,19867.33639,68801620.06,138592
1549238400000,2019-02-04 0:00:00,BTC/USDT,3458.11,3484.88,3433.31,3463.22,23131.98111,80024258.23,155686
1549324800000,2019-02-05 0:00:00,BTC/USDT,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06,162066
1549411200000,2019-02-06 0:00:00,BTC/USDT,3471.57,3482.72,3380,3405.37,35310.24485,120500703,207024
1549497600000,2019-02-07 0:00:00,BTC/USDT,3407,3426.45,3390,3398.4,18665.53864,63611505.79,148209
1549584000000,2019-02-08 0:00:00,BTC/USDT,3398.4,3733.58,3373.1,3659.04,47968.05801,170118212.5,277242
1549670400000,2019-02-09 0:00:00,BTC/USDT,3660.27,3680.02,3625.13,3665.18,24759.83372,90488500.07,192209
1549756800000,2019-02-10 0:00:00,BTC/USDT,3665.18,3684.99,3609.76,3680.06,23250.60263,84696423.96,171099
1549843200000,2019-02-11 0:00:00,BTC/USDT,3679.75,3684.9,3615.53,3631.05,24954.61457,90731831.9,172626
1549929600000,2019-02-12 0:00:00,BTC/USDT,3631.05,3667.6,3582.34,3631.46,29479.59823,106766440,198996
1550016000000,2019-02-13 0:00:00,BTC/USDT,3631.51,3670,3591.75,3609.4,25773.99765,93350740.95,167690
1550102400000,2019-02-14 0:00:00,BTC/USDT,3608.34,3626.4,3568.11,3590.56,21753.50126,78367545.58,155215
1550188800000,2019-02-15 0:00:00,BTC/USDT,3590.57,3653.23,3573.45,3602.47,20777.8729,74938358.18,151256
1550275200000,2019-02-16 0:00:00,BTC/USDT,3602.49,3648.2,3597.91,3618.41,19565.99275,70894921.81,149393
1550361600000,2019-02-17 0:00:00,BTC/USDT,3617.22,3700.11,3604.4,3667.58,25690.22778,93426433.13,179511
1550448000000,2019-02-18 0:00:00,BTC/USDT,3667.62,3925,3655,3898.6,64042.73049,242898012.8,393515
1550534400000,2019-02-19 0:00:00,BTC/USDT,3897.35,3994.52,3856,3907.79,50207.17267,197091641,332281
1550620800000,2019-02-20 0:00:00,BTC/USDT,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.6,250176
1550707200000,2019-02-21 0:00:00,BTC/USDT,3969.74,4016.48,3901.03,3937.31,31103.88473,122714273.9,209571
1550793600000,2019-02-22 0:00:00,BTC/USDT,3937.31,3988,3926.65,3962,23943.16375,94739322.75,179588
1550880000000,2019-02-23 0:00:00,BTC/USDT,3962,4162.02,3933.15,4117.76,33657.94288,135782959.4,231563
1550966400000,2019-02-24 0:00:00,BTC/USDT,4118,4198,3712.66,3743.56,62224.18689,244146803.5,410578
1551052800000,2019-02-25 0:00:00,BTC/USDT,3743.56,3872.66,3740,3827.92,38102.96625,145285565.2,262716
1551139200000,2019-02-26 0:00:00,BTC/USDT,3828.44,3841.51,3777,3809.23,28838.74804,109932596.1,213897
1551225600000,2019-02-27 0:00:00,BTC/USDT,3809.31,3838.85,3677.17,3818.07,31500.99547,119564023.1,201626
1551312000000,2019-02-28 0:00:00,BTC/USDT,3818.04,3888,3763.87,3813.69,32561.96104,124703738.4,233849
1551398400000,2019-03-01 0:00:00,BTC/USDT,3814.26,3857,3813.01,3823,23174.57217,88851336.52,179860
1551484800000,2019-03-02 0:00:00,BTC/USDT,3822.17,3841.31,3772.25,3819.93,19445.83836,74175357.78,149854
1551571200000,2019-03-03 0:00:00,BTC/USDT,3819.97,3835,3781.32,3807.75,16718.16541,63791898.99,127681
1551657600000,2019-03-04 0:00:00,BTC/USDT,3807.32,3830,3670.69,3715.3,34742.84166,129739738.2,218615
1551744000000,2019-03-05 0:00:00,BTC/USDT,3716.1,3877.1,3703.55,3857.73,32962.53616,124945530.8,202444
1551830400000,2019-03-06 0:00:00,BTC/USDT,3857.58,3907,3813.09,3861.84,24775.11883,95417637.59,165101
1551916800000,2019-03-07 0:00:00,BTC/USDT,3861.84,3905.4,3840.4,3873.64,26455.25766,102585458.4,180520
1552003200000,2019-03-08 0:00:00,BTC/USDT,3873.63,3932,3800,3864.89,34730.36659,135000852,211534
1552089600000,2019-03-09 0:00:00,BTC/USDT,3864.88,3971.75,3854.75,3943.04,30979.74765,121353607,206869
1552176000000,2019-03-10 0:00:00,BTC/USDT,3943.43,3943.43,3881.69,3916.82,23187.56141,90693949.72,167920
1552262400000,2019-03-11 0:00:00,BTC/USDT,3915.99,3936.98,3830,3871.61,38066.88571,147721971.1,209916
1552348800000,2019-03-12 0:00:00,BTC/USDT,3871.61,3905.2,3826.06,3882.73,26921.00862,104393849.4,182885
1552435200000,2019-03-13 0:00:00,BTC/USDT,3882.69,3893.56,3840,3866,24461.00876,94680049.46,186572
1552521600000,2019-03-14 0:00:00,BTC/USDT,3866,3920,3810.43,3877.12,27048.74853,104673038.8,196651
1552608000000,2019-03-15 0:00:00,BTC/USDT,3877.12,3939.22,3872.2,3923.76,21740.0615,84919900.72,163866
1552694400000,2019-03-16 0:00:00,BTC/USDT,3924.46,4056.98,3921.98,4005.98,28568.37612,114227606.4,216198
1552780800000,2019-03-17 0:00:00,BTC/USDT,4005.98,4012,3950.01,3981.14,18814.25558,74893913.06,146953
1552867200000,2019-03-18 0:00:00,BTC/USDT,3981.85,4037,3953.33,3987.81,22454.47801,89526258.39,157876
1552953600000,2019-03-19 0:00:00,BTC/USDT,3987.83,4031,3970,4015.53,19893.74182,79503748.36,147394
1553040000000,2019-03-20 0:00:00,BTC/USDT,4017.48,4050,3980.5,4043.04,23432.30026,94019734.23,175036
1553126400000,2019-03-21 0:00:00,BTC/USDT,4043.04,4069.32,3880.01,3980.64,35997.68212,144010401.5,236100
1553212800000,2019-03-22 0:00:00,BTC/USDT,3980.85,4008,3968.25,3986.93,20022.60632,79861943.81,153703
1553299200000,2019-03-23 0:00:00,BTC/USDT,3987.89,4018.83,3978.01,4006.01,17302.60432,69169819.86,143155
1553385600000,2019-03-24 0:00:00,BTC/USDT,4006.01,4006.02,3950,3992.18,17179.85065,68524082.75,131087
1553472000000,2019-03-25 0:00:00,BTC/USDT,3991.35,3999.3,3888.71,3936.12,33192.89022,131507366.4,227739
1553558400000,2019-03-26 0:00:00,BTC/USDT,3935.47,3958.98,3894,3948.55,29349.53763,115330071,192418
1553644800000,2019-03-27 0:00:00,BTC/USDT,3948.77,4048,3936.15,4038.05,32364.55585,129681258,224309
1553731200000,2019-03-28 0:00:00,BTC/USDT,4039.58,4039.7,4002,4027.81,20089.29388,80822230.58,157060
