unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1534550400000,2018-08-18 0:00:00,ETH/USDT,317.51,321.33,281.79,294.11,384021.3883,115559326.6,170896
1534636800000,2018-08-19 0:00:00,ETH/USDT,294.1,307.4,288.2,299.42,288483.4484,85661942.29,118166
1534723200000,2018-08-20 0:00:00,ETH/USDT,299.3,304.04,269.5,270.51,219153.7894,63253937.42,122863
1534809600000,2018-08-21 0:00:00,ETH/USDT,270.51,285.9,269.7,281.21,224701.5767,62384768.41,113749
1534896000000,2018-08-22 0:00:00,ETH/USDT,281.09,298.89,259.5,270.8,403936.783,113458567.8,177686
1534982400000,2018-08-23 0:00:00,ETH/USDT,270.68,280.3,267.55,275.99,277304.6091,75819913.2,127845
1535068800000,2018-08-24 0:00:00,ETH/USDT,276.06,283.1,270.22,281.19,271850.2137,75029435.43,124399
1535155200000,2018-08-25 0:00:00,ETH/USDT,281.05,282.71,275.99,277.55,253375.4948,70728357.01,107965
1535241600000,2018-08-26 0:00:00,ETH/USDT,277.54,277.91,268.69,274.29,232525.9497,63548492.84,113465
1535328000000,2018-08-27 0:00:00,ETH/USDT,274.17,288.15,271.59,287.71,281020.6473,77863316,134261
1535414400000,2018-08-28 0:00:00,ETH/USDT,287.71,298,282.66,295.44,318323.2897,91895213.46,171500
1535500800000,2018-08-29 0:00:00,ETH/USDT,295.44,297,283.55,288.4,324275.4732,94515756.42,141609
1535587200000,2018-08-30 0:00:00,ETH/USDT,288.35,291,271.88,283.89,336993.1441,94748097.37,149454
1535673600000,2018-08-31 0:00:00,ETH/USDT,283.9,289,276.59,281.41,302663.3704,84967488.71,124162
1535760000000,2018-09-01 0:00:00,ETH/USDT,281.46,302,281.34,295.71,294944.4401,86146416.37,134032
1535846400000,2018-09-02 0:00:00,ETH/USDT,295.8,299.33,288.87,295.41,153300.0611,45141040.56,76484
1535932800000,2018-09-03 0:00:00,ETH/USDT,295.51,296.62,285.99,289.09,274753.7006,79640131.71,115284
1536019200000,2018-09-04 0:00:00,ETH/USDT,289.09,292.64,283,285.3,330102.19,94920949.99,128936
1536105600000,2018-09-05 0:00:00,ETH/USDT,285.18,287.62,227,228.53,528734.3196,136620124,218243
1536192000000,2018-09-06 0:00:00,ETH/USDT,228.28,233.19,212,229.7,552996.8657,124860778.4,241166
1536278400000,2018-09-07 0:00:00,ETH/USDT,229.73,234.69,213.5,215.22,398379.8174,88670418.82,162430
1536364800000,2018-09-08 0:00:00,ETH/USDT,215.19,220.2,190.01,196.71,318859.849,65385376.79,111890
1536451200000,2018-09-09 0:00:00,ETH/USDT,196.87,208.6,185.02,195.81,429255.0259,84861381.28,144803
1536537600000,2018-09-10 0:00:00,ETH/USDT,196.13,203.42,187.1,197.15,418489.8666,81950595.02,146713
1536624000000,2018-09-11 0:00:00,ETH/USDT,197.22,200.2,176.16,185.18,476745.7922,89920137.2,163958
1536710400000,2018-09-12 0:00:00,ETH/USDT,185.14,185.22,167.32,183.12,504047.7917,88384821.01,150831
1536796800000,2018-09-13 0:00:00,ETH/USDT,183.17,215,183.15,210.68,739503.3405,147281547.2,222128
1536883200000,2018-09-14 0:00:00,ETH/USDT,210.91,224.2,202.6,208.82,833945.8257,177613712.1,249947
1536969600000,2018-09-15 0:00:00,ETH/USDT,208.55,227.42,207.64,221.29,441046.5293,96594593.56,125321
1537056000000,2018-09-16 0:00:00,ETH/USDT,221.62,223.5,208.1,220.17,425538.5771,92372399.96,130886
1537142400000,2018-09-17 0:00:00,ETH/USDT,220.24,225,192.4,196.16,825020.7745,173019109.9,224178
1537228800000,2018-09-18 0:00:00,ETH/USDT,196.25,215.47,193.47,208.17,584366.1501,118777847.6,167048
1537315200000,2018-09-19 0:00:00,ETH/USDT,208.42,214.84,197.58,209.79,496100.4664,103133667.4,128769
1537401600000,2018-09-20 0:00:00,ETH/USDT,209.79,226.68,205.56,224,573632.2424,121706784.8,172813
1537488000000,2018-09-21 0:00:00,ETH/USDT,224,252.11,220.66,247.73,841029.1295,195225669.8,257566
1537574400000,2018-09-22 0:00:00,ETH/USDT,247.67,255.13,232.7,241.01,423740.7403,102510891.9,127522
1537660800000,2018-09-23 0:00:00,ETH/USDT,241.01,249.73,237,244.5,235214.1492,57084614.93,86877
1537747200000,2018-09-24 0:00:00,ETH/USDT,244.54,246.2,225.3,228.06,350139.1505,82504630.52,122214
1537833600000,2018-09-25 0:00:00,ETH/USDT,228.06,228.1,203.61,219.62,710650.7097,151991600.9,241874
1537920000000,2018-09-26 0:00:00,ETH/USDT,219.5,223.6,207.5,214.42,613754.2774,132187818.9,200388
1538006400000,2018-09-27 0:00:00,ETH/USDT,214.38,234,205.01,229.13,582274.4409,128104933.4,185910
1538092800000,2018-09-28 0:00:00,ETH/USDT,229.1,234.42,215.53,221.84,618434.6249,139637602.1,196556
1538179200000,2018-09-29 0:00:00,ETH/USDT,221.89,237.77,214.18,231.62,604000.9559,137238908.4,193800
1538265600000,2018-09-30 0:00:00,ETH/USDT,231.62,239,226.5,232.94,432195.4408,100778882,164400
1538352000000,2018-10-01 0:00:00,ETH/USDT,233.04,235.88,224.46,231.61,322900.4613,74363466.52,120621
1538438400000,2018-10-02 0:00:00,ETH/USDT,231.62,232.51,223.37,225.69,401305.3271,91706335.34,148279
1538524800000,2018-10-03 0:00:00,ETH/USDT,225.7,226.43,216.51,220.77,275609.2622,60784387.7,112473
1538611200000,2018-10-04 0:00:00,ETH/USDT,220.67,227.16,219.49,222.66,158137.4297,35468959.26,64786
1538697600000,2018-10-05 0:00:00,ETH/USDT,222.66,231.75,219.35,228.37,137730.3579,30900558.88,54454
1538784000000,2018-10-06 0:00:00,ETH/USDT,228.36,228.86,223.15,225.4,100257.5697,22656352.82,35875
1538870400000,2018-10-07 0:00:00,ETH/USDT,225.39,227.75,221.48,226.14,74733.67253,16774573.69,29693
1538956800000,2018-10-08 0:00:00,ETH/USDT,226.26,232.7,224.21,230.01,210989.422,48017160.06,77786
1539043200000,2018-10-09 0:00:00,ETH/USDT,230.01,231.02,226.56,228.4,100246.1843,22933859.79,42266
1539129600000,2018-10-10 0:00:00,ETH/USDT,228.4,228.78,224.05,226.74,122748.2141,27773272.16,54578
1539216000000,2018-10-11 0:00:00,ETH/USDT,226.7,226.91,189.01,191.58,497258.8287,101069066.8,189200
1539302400000,2018-10-12 0:00:00,ETH/USDT,191.55,201.87,190.04,196.96,216448.3922,42627353.08,90790
1539388800000,2018-10-13 0:00:00,ETH/USDT,196.96,202.78,196.27,201.3,107215.5262,21498264.31,45954
1539475200000,2018-10-14 0:00:00,ETH/USDT,201.39,203.56,194.33,197.01,110554.1936,22180535.07,37339
1539561600000,2018-10-15 0:00:00,ETH/USDT,196.84,239,194.6,214.39,973857.7477,212166629.6,298845
1539648000000,2018-10-16 0:00:00,ETH/USDT,214.39,219.95,211.55,215.09,145980.0984,31315676.32,83944
1539734400000,2018-10-17 0:00:00,ETH/USDT,215.2,216.99,210,212.85,153768.8502,32834161.52,75663
1539820800000,2018-10-18 0:00:00,ETH/USDT,212.9,215.3,203.53,206.24,150229.601,31567845.72,85942
1539907200000,2018-10-19 0:00:00,ETH/USDT,206.25,208,204.21,205,254660.4864,52458006.51,84457
1539993600000,2018-10-20 0:00:00,ETH/USDT,205.1,209.69,203.57,207.91,62376.6968,12936322.34,34666
1540080000000,2018-10-21 0:00:00,ETH/USDT,207.91,211.99,206.74,207.49,83277.36128,17462109.69,40862
1540166400000,2018-10-22 0:00:00,ETH/USDT,207.46,209.3,205,206.67,206046.8996,42711588.92,72089
1540252800000,2018-10-23 0:00:00,ETH/USDT,206.67,207.8,202.14,205.85,112753.0414,23146110,50937
1540339200000,2018-10-24 0:00:00,ETH/USDT,205.85,207.95,204.73,205.35,97128.82698,20049428.2,47453
1540425600000,2018-10-25 0:00:00,ETH/USDT,205.35,205.94,202.88,203.93,77411.57217,15820355.2,37923
1540512000000,2018-10-26 0:00:00,ETH/USDT,203.84,209,203,204.92,91143.83291,18707018.78,49864
1540598400000,2018-10-27 0:00:00,ETH/USDT,204.92,206.15,203.09,204.45,50235.68329,10280846.41,52419
1540684800000,2018-10-28 0:00:00,ETH/USDT,204.45,205.94,203.62,204.99,44394.83357,9084565.916,37134
1540771200000,2018-10-29 0:00:00,ETH/USDT,204.99,205.49,195.28,196.96,118281.8227,23671711.39,70893
1540857600000,2018-10-30 0:00:00,ETH/USDT,196.95,198.6,195.91,197.27,83633.81463,16501372.86,56433
1540944000000,2018-10-31 0:00:00,ETH/USDT,197.24,201.45,193.01,198.73,114739.7042,22632315.26,68261
1541030400000,2018-11-01 0:00:00,ETH/USDT,198.7,200.95,197.88,199.96,86097.98629,17116621.54,53873
1541116800000,2018-11-02 0:00:00,ETH/USDT,199.93,203.74,199.34,202.35,97123.22813,19559214.42,61401
1541203200000,2018-11-03 0:00:00,ETH/USDT,202.31,202.69,198.59,200.31,72084.92932,14456528.38,46801
1541289600000,2018-11-04 0:00:00,ETH/USDT,200.27,218.76,199,212.11,182534.6216,37959621.57,112393
1541376000000,2018-11-05 0:00:00,ETH/USDT,212.13,213.39,207.62,210.66,141432.1406,29714567.41,81531
1541462400000,2018-11-06 0:00:00,ETH/USDT,210.64,221.25,209.11,220.74,197797.4953,42534535.86,110906
1541548800000,2018-11-07 0:00:00,ETH/USDT,220.77,224.8,217.01,219.07,204931.0342,45252424.09,105883
1541635200000,2018-11-08 0:00:00,ETH/USDT,219.06,220.78,212.49,212.79,189828.4945,40931506.15,93113
1541721600000,2018-11-09 0:00:00,ETH/USDT,212.79,215.51,209.1,210.77,152215.9469,32309082.2,72814
1541808000000,2018-11-10 0:00:00,ETH/USDT,210.78,215.55,209.02,213.25,131384.4789,28019225.01,66005
1541894400000,2018-11-11 0:00:00,ETH/USDT,213.27,213.99,209,212.54,136268.8116,28875079.88,66072
1541980800000,2018-11-12 0:00:00,ETH/USDT,212.6,214.22,210.9,212.89,99963.97203,21271725.18,52826
1542067200000,2018-11-13 0:00:00,ETH/USDT,212.91,213.8,209.2,209.84,114466.3671,24176049.61,65826
1542153600000,2018-11-14 0:00:00,ETH/USDT,209.84,210.3,176.16,187.43,434676.1683,82531353.98,187653
1542240000000,2018-11-15 0:00:00,ETH/USDT,187.43,190,170.99,184.35,452416.1078,81674273.89,212442
1542326400000,2018-11-16 0:00:00,ETH/USDT,184.35,185,173,176.89,241710.3476,43450649.95,120635
1542412800000,2018-11-17 0:00:00,ETH/USDT,176.93,177.91,173.94,176.2,144804.7099,25452515.64,77570
1542499200000,2018-11-18 0:00:00,ETH/USDT,176.2,182.94,176.1,178.97,141736.3226,25261184.09,68702
1542585600000,2018-11-19 0:00:00,ETH/USDT,179.04,179.33,146.47,150.81,596789.8392,94639227.03,224184
1542672000000,2018-11-20 0:00:00,ETH/USDT,150.76,154.7,126.95,133.82,996552.2872,139191208.5,357568
1542758400000,2018-11-21 0:00:00,ETH/USDT,133.68,142.01,127.15,138.23,718957.7855,97819681.49,246564
1542844800000,2018-11-22 0:00:00,ETH/USDT,138.36,140.4,125.64,126.63,334674.0719,44837388.45,117670
1542931200000,2018-11-23 0:00:00,ETH/USDT,126.58,128.9,118.56,125.02,504352.2439,62657024.05,166040
1543017600000,2018-11-24 0:00:00,ETH/USDT,125,130.81,112.32,114.89,471321.5676,57264800.07,153585
1543104000000,2018-11-25 0:00:00,ETH/USDT,114.83,122.35,102.95,118.67,836233.3125,93723314.12,264902
1543190400000,2018-11-26 0:00:00,ETH/USDT,118.65,121.5,106.41,110.68,679477.3623,77209761.83,224339
1543276800000,2018-11-27 0:00:00,ETH/USDT,110.66,114.31,102.36,111.43,524024.4062,56638056.01,179214
1543363200000,2018-11-28 0:00:00,ETH/USDT,111.38,126.8,111.37,122.9,578552.7412,68485222.44,195923
1543449600000,2018-11-29 0:00:00,ETH/USDT,122.88,124,114.78,117.98,478777.3961,57140533.57,180848
1543536000000,2018-11-30 0:00:00,ETH/USDT,117.99,120.26,111.09,113.73,418593.6353,48362085.78,153866
1543622400000,2018-12-01 0:00:00,ETH/USDT,113.71,120.8,111.35,118.1,330159.0674,38614493.63,122161
1543708800000,2018-12-02 0:00:00,ETH/USDT,118.09,120.73,116,116.57,273657.6215,32184013.76,102151
1543795200000,2018-12-03 0:00:00,ETH/USDT,116.63,116.96,106.7,108.76,324446.0332,36185196.19,115448
1543881600000,2018-12-04 0:00:00,ETH/USDT,108.76,113.2,106,109.94,275321.0063,30365546.75,111872
1543968000000,2018-12-05 0:00:00,ETH/USDT,109.92,110.58,102.38,102.71,354071.5324,37519336.07,111602
1544054400000,2018-12-06 0:00:00,ETH/USDT,102.73,104.68,90.2,91,586138.5904,58114721.75,188007
1544140800000,2018-12-07 0:00:00,ETH/USDT,91.18,96.9,82.07,93.05,1030073.585,90499447.34,307599
1544227200000,2018-12-08 0:00:00,ETH/USDT,93.06,98,84.55,90.38,698217.1253,63224518.55,228982
1544313600000,2018-12-09 0:00:00,ETH/USDT,90.39,98.7,88.63,93.26,520519.3602,48533111.85,158700
1544400000000,2018-12-10 0:00:00,ETH/USDT,93.26,95.21,88.11,89.91,408573.0293,37180525.46,119278
1544486400000,2018-12-11 0:00:00,ETH/USDT,89.88,91.65,85.83,87.76,339991.8425,30055007.22,104079
1544572800000,2018-12-12 0:00:00,ETH/USDT,87.77,91.31,86.63,89.41,285436.0403,25500398.93,86407
1544659200000,2018-12-13 0:00:00,ETH/USDT,89.39,90.71,84.71,86.34,331218.3008,29089359.83,94842
1544745600000,2018-12-14 0:00:00,ETH/USDT,86.35,87.25,82.2,83.82,318003.7343,27041687.8,102917
1544832000000,2018-12-15 0:00:00,ETH/USDT,83.82,85,81.79,83.76,217360.6578,18169124,83696
1544918400000,2018-12-16 0:00:00,ETH/USDT,83.75,87.64,83.73,84.67,241366.7631,20783723.69,78098
1545004800000,2018-12-17 0:00:00,ETH/USDT,84.68,97,84.4,94.02,472252.2339,42965553.42,156319
1545091200000,2018-12-18 0:00:00,ETH/USDT,94.03,101.3,91.34,100.39,529946.7918,50202945.79,173951
1545177600000,2018-12-19 0:00:00,ETH/USDT,100.39,107.55,97.75,98.74,827748.591,84862730.23,258340
1545264000000,2018-12-20 0:00:00,ETH/USDT,98.73,116,97.88,114.05,859612.5721,93128082.55,272100
1545350400000,2018-12-21 0:00:00,ETH/USDT,113.71,118,104.76,107.69,666048.7179,74510414.59,242389
1545436800000,2018-12-22 0:00:00,ETH/USDT,107.67,115.5,105.38,115.2,405672.8312,44814571.61,159158
1545523200000,2018-12-23 0:00:00,ETH/USDT,115.18,131.94,114.91,129.03,936094.1049,118250392.6,302293
1545609600000,2018-12-24 0:00:00,ETH/USDT,129.03,157.67,128.8,138.03,1319609.817,190137361.1,426763
1545696000000,2018-12-25 0:00:00,ETH/USDT,138.01,139.26,119.68,127.6,1076164.128,136600862,328349
1545782400000,2018-12-26 0:00:00,ETH/USDT,127.61,135.32,122.51,129.35,794834.056,102196717.4,258222
1545868800000,2018-12-27 0:00:00,ETH/USDT,129.35,131.09,111.22,113.8,752177.9011,90456912.89,230428
1545955200000,2018-12-28 0:00:00,ETH/USDT,113.75,136.66,111.87,135.3,894454.1905,111865576.5,248671
1546041600000,2018-12-29 0:00:00,ETH/USDT,135.3,145.42,128.5,132.89,1006654.498,136479145.9,291165
1546128000000,2018-12-30 0:00:00,ETH/USDT,133,139,127.03,137.77,704259.4161,94804050.49,232606
1546214400000,2018-12-31 0:00:00,ETH/USDT,137.81,138.66,128.7,131.45,484604.8396,64763118.12,157669
1546300800000,2019-01-01 0:00:00,ETH/USDT,131.45,140.67,130,139.1,401776.888,54280385.6,125799
1546387200000,2019-01-02 0:00:00,ETH/USDT,139.1,155.37,137.76,152.01,941486.3152,138801471.1,253070
1546473600000,2019-01-03 0:00:00,ETH/USDT,152.01,153.64,143.11,146.3,708091.3171,104953535.1,206600
1546560000000,2019-01-04 0:00:00,ETH/USDT,146.3,154.8,143.54,151.97,805248.9382,120827141.5,224385
1546646400000,2019-01-05 0:00:00,ETH/USDT,152.08,159.26,151.2,152.83,773169.1374,120238339.8,231172
1546732800000,2019-01-06 0:00:00,ETH/USDT,152.83,157.4,147.51,153.86,627908.4737,95681339.46,204337
1546819200000,2019-01-07 0:00:00,ETH/USDT,153.89,155.48,147.86,149.34,424765.3026,64310962.92,157568
1546905600000,2019-01-08 0:00:00,ETH/USDT,149.29,151.65,145.2,147.6,441661.0678,65535529.76,170585
1546992000000,2019-01-09 0:00:00,ETH/USDT,147.62,151.5,146.77,148.1,299443.563,44673066.39,125358
1547078400000,2019-01-10 0:00:00,ETH/USDT,148.11,149.45,121,124.95,871751.7504,114437025.3,290765
1547164800000,2019-01-11 0:00:00,ETH/USDT,124.96,127.36,120.08,124.65,545293.9837,67782816.34,197047
1547251200000,2019-01-12 0:00:00,ETH/USDT,124.67,126.19,122,123.35,300262.134,37295866.35,122024
1547337600000,2019-01-13 0:00:00,ETH/USDT,123.35,124.25,111.87,114.16,422561.9678,49521201.28,137005
1547424000000,2019-01-14 0:00:00,ETH/USDT,114.17,130.05,113.94,126.95,546420.4085,66801543.31,181074
1547510400000,2019-01-15 0:00:00,ETH/USDT,126.95,129.4,116,118.95,649020.5297,79985529.56,200989
1547596800000,2019-01-16 0:00:00,ETH/USDT,118.93,126.88,118.52,121.48,513486.6547,62314226,192912
1547683200000,2019-01-17 0:00:00,ETH/USDT,121.49,122.99,116.8,121.54,447535.2272,53854069.21,169098
1547769600000,2019-01-18 0:00:00,ETH/USDT,121.56,121.98,117.66,119.17,235646.684,28305971.67,112833
1547856000000,2019-01-19 0:00:00,ETH/USDT,119.16,125.29,119.14,122.6,323303.793,39715159.16,117187
1547942400000,2019-01-20 0:00:00,ETH/USDT,122.61,123.32,115.68,117.47,451792.8535,53833668.91,164941
1548028800000,2019-01-21 0:00:00,ETH/USDT,117.56,118.5,113.61,115.63,303632.9346,35258073.43,119538
1548115200000,2019-01-22 0:00:00,ETH/USDT,115.62,119.49,111.39,117.81,359542.6387,41777737.47,134797
1548201600000,2019-01-23 0:00:00,ETH/USDT,117.8,118.95,114.8,116.44,230247.6158,26975386.39,102993
1548288000000,2019-01-24 0:00:00,ETH/USDT,116.4,117.15,113.61,116.39,216242.2983,25044265.75,90622
1548374400000,2019-01-25 0:00:00,ETH/USDT,116.4,117.5,114.3,115.11,198617.0811,22977175.95,85660
1548460800000,2019-01-26 0:00:00,ETH/USDT,115.13,118,115,115.34,146216.8282,16978386.2,68368
1548547200000,2019-01-27 0:00:00,ETH/USDT,115.32,116.15,111.04,112.05,247369.6056,28158012.73,97152
1548633600000,2019-01-28 0:00:00,ETH/USDT,112.04,112.87,100.91,105.5,566205.7829,60050129.39,177547
1548720000000,2019-01-29 0:00:00,ETH/USDT,105.49,106.61,102.22,104.45,319768.9135,33427469.35,129221
1548806400000,2019-01-30 0:00:00,ETH/USDT,104.41,109.8,103.45,108.29,330968.1927,35368520.14,118866
1548892800000,2019-01-31 0:00:00,ETH/USDT,108.29,110.61,105.46,106.44,290679.6194,31234353.52,102532
1548979200000,2019-02-01 0:00:00,ETH/USDT,106.47,108.35,103.77,106.73,243149.8844,25791535.15,86314
1549065600000,2019-02-02 0:00:00,ETH/USDT,106.71,111.15,106.07,110.42,186908.7573,20153872.3,67351
1549152000000,2019-02-03 0:00:00,ETH/USDT,110.41,111.11,105.82,107.36,227211.5406,24605892.29,78309
1549238400000,2019-02-04 0:00:00,ETH/USDT,107.33,109.3,106.57,107.68,160850.1029,17312736.6,65698
1549324800000,2019-02-05 0:00:00,ETH/USDT,107.65,108.18,106.47,107.27,159730.1886,17137008.25,68422
1549411200000,2019-02-06 0:00:00,ETH/USDT,107.28,107.83,101.21,104.5,337204.3025,34984364.3,113955
1549497600000,2019-02-07 0:00:00,ETH/USDT,104.49,106.18,103.82,104.48,147942.0768,15530160.65,68959
1549584000000,2019-02-08 0:00:00,ETH/USDT,104.48,123,103.41,119.25,589950.6493,67027886.94,177364
1549670400000,2019-02-09 0:00:00,ETH/USDT,119.32,121.99,117.64,119.19,328067.9574,39061582.39,118457
1549756800000,2019-02-10 0:00:00,ETH/USDT,119.19,126.49,115.81,125.12,385819.0962,45929459.13,146060
1549843200000,2019-02-11 0:00:00,ETH/USDT,125.12,125.28,119.24,120.89,389405.304,47197595.85,129000
1549929600000,2019-02-12 0:00:00,ETH/USDT,120.88,123.89,118.18,122.41,343765.6699,41603632.81,114396
1550016000000,2019-02-13 0:00:00,ETH/USDT,122.4,126.47,120.7,121.86,317827.3196,39073077.84,122122
1550102400000,2019-02-14 0:00:00,ETH/USDT,121.86,124.5,120.1,120.42,297205.7874,36278326.08,101574
1550188800000,2019-02-15 0:00:00,ETH/USDT,120.47,124.25,120.19,121.67,255296.0814,31111280.21,100464
1550275200000,2019-02-16 0:00:00,ETH/USDT,121.66,124.99,121.54,122.67,215320.7013,26462034.61,84959
1550361600000,2019-02-17 0:00:00,ETH/USDT,122.67,135.61,122.43,133.75,614788.6008,78958054.96,162769
1550448000000,2019-02-18 0:00:00,ETH/USDT,133.77,148.3,132.42,145.69,1079830.15,152756654.6,299772
1550534400000,2019-02-19 0:00:00,ETH/USDT,145.69,150,142.36,143.44,747968.9045,109645050.5,232384
1550620800000,2019-02-20 0:00:00,ETH/USDT,143.45,149.52,139.6,148.44,614303.6101,89136482.37,191505
1550707200000,2019-02-21 0:00:00,ETH/USDT,148.42,149.61,142.7,145.69,447364.4087,65199779.51,148898
1550793600000,2019-02-22 0:00:00,ETH/USDT,145.68,148.85,143.85,147.36,366251.1854,53771600.8,129247
1550880000000,2019-02-23 0:00:00,ETH/USDT,147.4,159.6,145.78,157.79,588183.729,89997516.92,172084
1550966400000,2019-02-24 0:00:00,ETH/USDT,157.75,166,131.7,132.1,1260506.807,186688063.4,351943
1551052800000,2019-02-25 0:00:00,ETH/USDT,132.1,141.55,131.89,137.87,801147.0954,110348893,243536
1551139200000,2019-02-26 0:00:00,ETH/USDT,137.88,138.41,133.72,136.22,432944.1703,58979934.72,145787
1551225600000,2019-02-27 0:00:00,ETH/USDT,136.22,140.29,126.84,135.02,567202.6104,76519497.91,158709
1551312000000,2019-02-28 0:00:00,ETH/USDT,135.03,139,132.1,135.34,579327.3175,78861797.56,183737
1551398400000,2019-03-01 0:00:00,ETH/USDT,135.32,137.95,134.9,135.32,302632.0283,41198722.58,103403
1551484800000,2019-03-02 0:00:00,ETH/USDT,135.32,136.12,130.03,132.56,297005.2809,39467507.69,113241
1551571200000,2019-03-03 0:00:00,ETH/USDT,132.54,134.6,128.01,130.6,222453.2859,29447917.24,86648
1551657600000,2019-03-04 0:00:00,ETH/USDT,130.6,131.11,122.6,125.65,403947.7945,51060349.77,140132
1551744000000,2019-03-05 0:00:00,ETH/USDT,125.68,137.84,125.19,136.72,512631.2318,67740644.33,155818
1551830400000,2019-03-06 0:00:00,ETH/USDT,136.71,140.29,133.33,137.4,428826.8742,58701328.65,136000
1551916800000,2019-03-07 0:00:00,ETH/USDT,137.37,140.2,135.2,136.81,307336.4931,42271691.24,114687
1552003200000,2019-03-08 0:00:00,ETH/USDT,136.82,139.34,130.62,133.52,330283.5823,44879637.39,113160
1552089600000,2019-03-09 0:00:00,ETH/USDT,133.51,138.65,132.93,137.27,279861.1205,38220614.01,111544
1552176000000,2019-03-10 0:00:00,ETH/USDT,137.27,137.5,134,135.37,203965.1682,27650702.38,90905
1552262400000,2019-03-11 0:00:00,ETH/USDT,135.37,136.15,131,132.67,264587.0068,35285847.75,101371
1552348800000,2019-03-12 0:00:00,ETH/USDT,132.67,135.3,130.77,133.57,194905.9684,25981446.1,74222
1552435200000,2019-03-13 0:00:00,ETH/USDT,133.62,133.65,130.58,131.65,209456.0985,27670734.43,87617
1552521600000,2019-03-14 0:00:00,ETH/USDT,131.69,135.11,128.52,132.2,258413.8187,34099414.81,99000
1552608000000,2019-03-15 0:00:00,ETH/USDT,132.24,137.62,132.18,136.56,295832.2656,39928522.34,103920
1552694400000,2019-03-16 0:00:00,ETH/USDT,136.6,144.47,136.51,140.92,474664.102,66878173.45,149612
1552780800000,2019-03-17 0:00:00,ETH/USDT,140.94,141.07,137.2,138.67,252697.0815,35051209.93,88617
1552867200000,2019-03-18 0:00:00,ETH/USDT,138.67,142.01,136.1,137.59,281718.962,39017864.92,94109
1552953600000,2019-03-19 0:00:00,ETH/USDT,137.62,139.38,136.97,138.55,218577.4521,30175322.08,82348
1553040000000,2019-03-20 0:00:00,ETH/USDT,138.56,139.66,136.01,139.01,222883.5175,30757997.81,83814
1553126400000,2019-03-21 0:00:00,ETH/USDT,139.04,139.55,131.21,134.85,312531.3937,42635937.49,113797
1553212800000,2019-03-22 0:00:00,ETH/USDT,134.85,137.2,134.29,135.98,186119.7475,25309122.73,79782
1553299200000,2019-03-23 0:00:00,ETH/USDT,135.92,138.21,135.6,137.28,174710.4306,23922572.36,73884
1553385600000,2019-03-24 0:00:00,ETH/USDT,137.28,137.37,134.75,136.09,198490.4512,27042322.7,82361
1553472000000,2019-03-25 0:00:00,ETH/USDT,136.12,136.83,131.6,133.98,230880.285,31082445.59,98246
1553558400000,2019-03-26 0:00:00,ETH/USDT,133.97,134.74,132.27,134.18,183139.1143,24490323.06,86841
1553644800000,2019-03-27 0:00:00,ETH/USDT,134.14,140.14,133.84,139.45,317167.4533,43635238.43,119271
1553731200000,2019-03-28 0:00:00,ETH/USDT,139.46,139.57,137.3,137.86,163185.6991,22543474.61,73225
1553817600000,2019-03-29 0:00:00,ETH/USDT,137.85,143.6,137.62,143.25,235853.0454,33098245.96,94717
1553904000000,2019-03-30 0:00:00,ETH/USDT,143.25,145.89,140.06,142.46,254798.7007,36382647.23,97751
1553990400000,2019-03-31 0:00:00,ETH/USDT,142.44,142.5,140.42,141.38,142469.2117,20131931.7,65047
1554076800000,2019-04-01 0:00:00,ETH/USDT,141.41,143.08,139.57,141.24,234310.1916,33234998.64,90705
1554163200000,2019-04-02 0:00:00,ETH/USDT,141.24,165.6,141,163.31,906868.8586,138094679.3,289637
1554249600000,2019-04-03 0:00:00,ETH/USDT,163.26,177.81,149.23,159.96,1345344.538,225523896.2,423036
1554336000000,2019-04-04 0:00:00,ETH/USDT,159.96,164,152.8,157.36,686080.9525,109082183.6,242989
1554422400000,2019-04-05 0:00:00,ETH/USDT,157.33,167.83,155.94,164.77,516070.3455,84123101.33,175261
1554508800000,2019-04-06 0:00:00,ETH/USDT,164.84,172.77,159.2,165.5,528168.333,87657058.11,163384
1554595200000,2019-04-07 0:00:00,ETH/USDT,165.56,175.43,164.06,174.21,465507.525,78876773.3,161529
1554681600000,2019-04-08 0:00:00,ETH/USDT,174.29,185.87,170.9,178.72,873410.0729,156417981.3,272413
1554768000000,2019-04-09 0:00:00,ETH/USDT,178.71,179.17,171.05,174.6,431986.3611,75745619.57,156659
1554854400000,2019-04-10 0:00:00,ETH/USDT,174.58,183.77,168,177.12,523943.205,93283836.59,171960
1554940800000,2019-04-11 0:00:00,ETH/USDT,177.12,177.48,158.27,164.07,661305.3032,110201659.9,224876
1555027200000,2019-04-12 0:00:00,ETH/USDT,164.06,166.5,158.11,163.19,316337.8782,51556919.15,124732
1555113600000,2019-04-13 0:00:00,ETH/USDT,163.2,165.37,160.74,162.99,179237.7457,29247030.15,75202
1555200000000,2019-04-14 0:00:00,ETH/USDT,162.99,168.11,161.2,167.23,186977.6621,30640985.06,72468
1555286400000,2019-04-15 0:00:00,ETH/USDT,167.21,168.81,155.7,159.95,351548.9079,57215098.11,113590
1555372800000,2019-04-16 0:00:00,ETH/USDT,159.91,166.73,159.41,165.37,240370.5044,39245823.49,82937
1555459200000,2019-04-17 0:00:00,ETH/USDT,165.41,167.28,163.78,165.75,227841.5498,37678036.6,85475
